Y axis,X axis,pointNum,buildingId,maxOccupancy
4251.318831927,1544.233897884,3,180,0
4816.722102792,-1599.440897104,13,683,9
5667.309217989,-4086.173902853,5,175,0
1481.730398873,1225.231937591,2,199,5
1563.548067198,-154.286315322,1,752,6
1300.273457179,1252.194364995,4,926,6
6610.646875382,-3073.883356875,1,509,0
5366.477157331,-1058.214883393,8,435,0
7203.363773893,-3533.626322273,16,346,9
6869.373265146,-2450.943220191,1,723,0
3567.332790673,1300.304277604,2,825,5
7125.413200044,-3908.831371172,2,687,10
1199.572136532,667.289757202,7,789,0
6722.430456628,-3426.418940224,7,705,12
1502.497924324,-1181.841729496,4,903,5
6260.727355585,-3659.114420984,7,1011,0
1015.784982030,739.212215861,5,1012,84
4150.252505797,-2160.972326424,7,446,0
6632.082276092,-3871.624296434,6,948,11
4811.277780829,-57.083071988,2,268,0
5967.289652811,-3294.576120920,2,751,0
2014.024201887,-1982.128982449,1,444,1
5150.280262068,-3888.209703182,4,912,0
3371.003529527,1803.814325848,2,495,12
1434.261774055,-803.926958198,1,443,7
4574.729817136,-1425.633170595,5,204,0
4271.817022238,-1056.758494488,1,349,0
803.301167725,-1545.992230292,5,195,2
5077.109972401,-2319.351262803,6,151,0
4298.741922678,-564.072785886,3,755,0
1520.267194596,-1476.605393919,8,904,1
5662.622188263,-4110.347246332,5,376,14
4315.887007307,862.406683456,7,527,0
1122.341926475,644.796763557,4,828,0
821.747687946,-1534.644962929,4,334,2
3900,2550,8,813,3
4252.535136652,1523.883130687,11,125,0
4263.526792397,759.498640664,4,369,0
3068.451949212,-2059.648531480,7,547,8
5245.303122918,-1535.222452365,6,456,0
1792.243306655,-2009.880575156,7,217,6
4428.863295192,-1543.762356995,4,162,0
5644.230327400,-3355.586628691,1,396,3
2416.663443167,-1145.129489989,1,307,8
4694.092650633,318.338559805,7,109,0
2977.835110024,-2661.712894121,1,739,2
5026.698914228,-1266.813460240,6,933,0
7200.728553576,-4566.129154457,5,911,11
2651.810201818,-1132.137852440,4,954,0
1482.887557588,1265.215196384,5,199,5
5063.218353789,-1201.343615712,10,743,0
7467.725299218,-3962.869361004,2,182,10
2460.532987041,-1478.070280896,1,140,10
3789.948696702,610.648552807,5,445,0
2661.985181116,-1153.135708577,3,648,7
4726.458309809,2191.522016600,1,462,4
1607.416874992,-1159.291516472,6,596,0
1462.738893704,-1544.381168097,1,772,3
4828.034100004,-207.292055897,10,174,0
1149.714623661,-1595.501416348,6,461,2
1122.713565154,1193.920999946,6,385,8
5140.037063670,-1395.795338743,2,338,0
1315.504192242,884.283709948,3,279,0
5485.658760120,-4054.430465266,6,896,24
4812.679913622,-166.601745208,2,174,0
3434.045287195,1194.850712072,12,599,0
5565.101391539,-525.689695554,2,614,0
3602.298626241,1136.332679187,6,587,0
4486.761079615,1112.397513888,11,717,0
1418.364120584,912.176455254,3,940,0
1699.491294541,549.637612435,5,1009,0
4003.657974208,715.558969130,1,282,0
357.066000636,653.259455862,3,245,2
4630.896811856,731.557872639,11,691,0
6050.866462507,-558.851261691,5,929,12
4809.687967505,-772.914154680,3,474,0
6388.725054917,-2681.303666698,7,500,0
4595.892390461,390.063256806,2,1,0
4319.610277795,1482.732419440,7,351,0
3125.984024520,1206.189167463,1,111,8
383.802656836,1022.724397048,7,796,7
6078.480802227,-3086.204269884,6,546,0
4639.913585493,-1651.998775354,6,707,0
1615.122864203,703.938070699,4,3,0
4963.290489889,-1205.168425169,8,679,87
4145.642845260,2027.662729322,1,1023,0
3269.395489490,-1260.476393949,3,1025,7
5208.457544848,-1913.562005991,5,838,0
889.253047553,900.682520391,8,265,4
1174.588481932,-941.077951730,8,956,3
7283.560316807,-3536.430625888,2,346,9
1823.007480567,1210.299967507,1,360,4
3343.683523356,1444.116142186,1,934,12
3899.697757841,847.153002749,5,480,0
5106.869684256,-851.961664876,1,806,0
4014.359096714,-1558.377262662,1,372,0
6019.542379482,-444.153458655,3,264,6
5185.769134612,2104.289552723,5,639,5
2609.312738803,-1349.500450578,10,669,26
5175.823193084,-254.426382514,2,467,0
5075.136256342,-1343.891896709,2,933,0
4640.338662217,1170.211111021,1,550,0
4520.052964063,-739.291737361,5,78,7
5501.754749248,-4132.583113890,9,998,0
380.813901572,1206.243225098,5,1010,12
329.466273375,1102.740628619,8,1002,0
4268.113745200,888.861101971,1,592,0
5366.566579788,-1052.125418859,3,856,0
5082.299624440,-3845.034716096,1,852,0
6975.058997924,-4077.904889915,2,785,12
2935.733052138,-1954.706461642,2,577,7
6409.805013603,-3317.372318143,11,686,0
2650.537157717,-1392.844844334,3,669,26
3780.160594225,-743.124919965,4,45,0
1970.553839140,-1809.108076179,5,726,12
5340.048370449,-3452.290390870,6,253,0
4499.806746072,2215.635320096,4,200,4
7750.078756757,-3499.820680980,11,402,3
1559.131904821,552.994981764,7,58,119
4377.940535782,-169.241162163,4,537,0
6600.702044215,-3244.666448752,4,543,0
1979.529334633,-1553.087280425,8,147,2
7428.886417801,-3952.077432234,5,535,7
1600.188769903,-1762.437644763,6,14,1
7383.889793750,-4065.015219405,10,970,2
5223.992929560,-4111.322830523,2,139,20
5803.095314813,-529.422729784,4,654,13
2040.129057107,-1603.225009628,8,826,15
3161.948467029,-1977.569102855,7,629,7
4295.553929383,-2168.442464049,6,930,0
7572.673208465,-3339.842138088,5,513,8
2440.860382989,-988.769481096,1,102,10
5871.025695695,-2636.304558380,4,23,0
3161.215089806,-2017.562379263,8,629,7
1613.697079365,394.471326867,6,935,0
4046.353895329,1471.801887594,7,982,0
1550.230158770,-883.491932382,1,315,0
5348.957960527,-129.905617648,5,386,11
4308.007955428,-683.279239613,2,755,0
4906.020934826,183.724368598,3,595,0
1796.262165986,-1832.588878882,3,239,2
6791.414848660,-2612.224047808,5,581,4
5372.142316658,-589.505147289,12,356,0
2458.503223449,876.490618722,2,798,2
5298.881320974,-608.435396251,4,676,8
1482.887557588,1265.215196384,1,199,5
7741.816304131,-3314.970158537,7,226,5
4283.024774234,590.243734596,5,369,0
3566.081723899,1340.375812656,4,5,2
2471.592226061,-2202.793996975,4,337,14
5799.666568898,-448.906765306,4,531,0
4888.204513498,2173.883093270,4,520,2
7175.857427943,-3338.146950002,5,859,16
4999.443620516,-4437.450496612,1,748,10
1116.862697248,605.058354911,5,858,0
2567.972641117,459.415601814,2,831,6
5948.733606323,-604.959487268,6,49,0
1778.536367076,-271.888077651,2,946,0
1206.493140158,1294.610327063,3,317,0
4896.374814232,-1157.588327898,4,447,0
4630.092230585,2248.148311609,2,200,4
6851.271653621,-2672.609401777,5,507,14
5155.480912147,-1953.478629283,9,838,0
6.016718160,-7.987434042,2,628,4
4042.552251081,1560.104390457,2,982,0
4041.083012876,2208.090644776,3,377,8
1302.556515235,-1219.399180796,5,999,5
7039.684517711,-4534.554748969,2,737,11
3082.443952021,-1284.013251310,2,291,11
4865.017681958,1970.690628526,5,819,6
4979.388890629,-85.206768013,14,693,0
5019.320761788,-1724.035645512,9,275,0
2769.022230889,-2044.068077873,10,366,5
4314.403413781,2442.950359859,4,263,0
5810.386136209,-1072.784938697,11,620,14
1467.718987861,-1298.665021221,11,903,5
1162.260895745,-828.288045227,6,956,3
1069.239266890,255.637592486,7,782,0
7193.932723375,-3951.965823138,6,687,10
4886.053977538,1454.293497368,1,1024,0
5866.298002456,-880.387019119,3,284,0
1688.828327977,-1740.446818320,4,14,1
1206.195047393,-1325.178335684,4,363,2
4426.478628245,1173.736644638,4,491,0
6975.636615102,-4458.946567153,4,316,5
2021.191804120,828.481918957,9,302,0
5167.319329223,-2319.891176669,2,781,0
2580.494773744,-1311.587145125,8,669,26
4007.432458021,-637.083264761,1,863,0
3887.581153533,-798.787219837,4,292,18
4522.826350696,-779.197554424,5,633,0
3981.840108996,815.935063186,5,821,0
4812.394667742,-37.114282250,9,290,0
3654.962338696,868.984778750,3,587,0
4752.077797719,-2309.936396596,5,210,0
5373.252429763,-609.523107833,4,767,0
4896.833011011,305.567661382,3,576,0
4627.793034417,-1522.181203252,4,222,0
1649.694544351,-31.916696063,4,606,0
1561.817530833,-1489.946281473,1,904,1
4089.854744284,-63.123512586,8,289,0
4812.712083598,-1335.210452257,3,115,0
1149.412416750,-1549.619006333,5,461,2
5517.572278954,-562.170783507,11,614,0
3765.905066992,-1077.032410562,10,254,0
5814.672974757,-1261.233771548,4,734,26
3982.855152542,639.939729920,5,783,0
4452.283002739,-957.806506138,6,635,0
5556.657690985,-761.461485266,3,1019,7
4452.653710096,1829.890602528,10,427,1
6500.636445667,-3567.915321694,7,44,0
4517.755279647,-874.031771225,3,86,85
3877.982993925,-952.913130001,2,293,5
4363.876064667,-959.660752493,1,1037,0
1765.901368549,173.282726100,3,364,0
615.744730070,-1920.822508612,5,7,0
1159.510467528,1194.234637132,1,385,8
3664.359465951,-1275.450313136,3,466,7
1398.443256636,-1438.768381749,4,904,1
4805.286434842,-1138.154109428,5,937,0
3913.130214723,-1478.006343338,3,915,2
4696.373080737,-1089.098246500,11,937,0
3575.307287030,1445.418600471,6,134,3
6236.020405554,-1606.270101487,5,835,13
921.812783609,-2022.081246720,2,303,0
7459.833698985,-4489.375337946,4,84,2
423.400086355,966.243540730,1,706,7
1386.425212492,-1540.621495185,5,904,1
3404.077753210,-1754.207177439,9,820,0
3132.306533257,-2473.136508837,7,22,7
4541.301330829,1440.948191694,3,716,0
1595.009735125,-1862.303442706,2,281,3
5308.094086950,-1627.852337728,1,842,0
3653.925680347,-206.837091309,5,352,0
4031.874717677,-1718.070004105,1,476,6
6737.811404414,-2675.090173142,13,581,4
7171.656019712,-4379.499671837,2,613,7
6848.147378809,-4139.329386280,3,1005,5
4813.746417166,-1488.177556355,2,240,0
6201.391187236,-640.629052471,1,898,17
4852.105975948,-2224.693570241,10,91,0
3238.822671817,1586.321785357,1,682,3
7362.922955117,-3562.807473417,1,1040,5
1328.285390968,1051.513031397,10,919,4
6841.162134640,-3535.162213916,9,583,0
2536.551266398,-1270.063135569,5,669,26
420.063452254,830.135819943,1,368,3
1371.439102855,783.332891687,1,692,0
5980.122689369,-557.771482705,6,929,12
7037.831992278,-3678.070267701,3,768,6
6697.972095617,-4025.423816853,7,714,72
2941.166522072,-2014.598079124,8,725,2
6575.119395772,-3771.408794011,3,548,0
5298.275701174,1792.173851285,4,846,5
4639.712891892,1110.214374347,1,843,0
4714.646344399,-4636.243688603,2,913,10
934.993323562,753.942864403,1,1012,84
3756.815375306,-1882.785372875,3,653,0
5761.504496804,-298.827600047,2,531,0
795.248120167,798.285990790,12,698,1
4979.708847396,-4352.587640486,1,551,20
935.958216380,680.944892408,11,257,0
6860.491058568,-4101.060208831,5,565,13
5821.499983347,-299.563531094,5,64,0
1452.018791434,680.435401188,10,159,0
1244.598521230,-1730.517175151,1,512,3
4405.239013842,1338.612478808,5,33,6
2655.436589063,594.280391775,4,365,0
4477.516355593,1392.262163256,9,194,0
4200,2550,7,379,0
5575.701589061,-4158.278734727,11,998,0
2495.146556618,920.448705203,5,798,2
5741.421647173,-4098.182534057,4,376,14
3264.017643144,-2155.045747956,1,246,11
1546.970324155,646.017329318,3,159,0
4791.361227613,-96.031624832,6,268,0
3014.566889867,-2213.061242032,3,996,8
6192.502801450,-2459.582553153,2,330,6
3967.657179626,1245.433080809,1,225,0
1696.678652363,-1807.495357710,8,14,1
4200,2610,2,103,0
4069.166573112,-552.488726485,9,486,0
1586.966150630,-1539.933830895,6,153,5
4108.032870865,-513.277743823,11,486,0
5063.340526853,-145.196040375,8,324,0
5072.506656470,-3961.926668441,7,912,0
3239.255296557,1323.086514689,6,189,7
5962.583597830,-1077.695219350,12,620,14
4922.662596182,-1899.649728810,9,974,0
3296.570912101,-1350.828098795,6,1025,7
2909.113692592,-2399.806216162,2,130,14
1693.578644183,-1867.415220897,3,281,3
4650.722936248,-4553.075822445,4,604,0
1794.662367675,-2049.807359948,2,217,6
5813.041761607,-1681.463875231,8,40,0
3551.079139477,-1048.696232972,4,945,12
7846.338287040,-3368.682092771,3,183,0
5687.403954327,-1065.362524669,2,593,0
4147.794728600,-365.265067657,8,555,0
4978.948179690,-913.437072232,6,1007,0
6323.076722858,-3534.088568123,7,314,0
6031.921379061,-3712.614664557,1,684,0
5746.187644163,-1626.328971419,5,1006,0
4999.443620516,-4437.450496612,12,748,10
5238.447463669,-3392.517801360,5,611,7
5804.779579811,-3508.534003077,5,455,0
4377.380115759,-169.068853535,2,537,0
1304.906217540,1291.92517837,3,926,6
2033.259161447,-1389.717323708,7,1013,4
4617.876821308,-1722.284901736,1,812,0
294.671192701,1239.600945817,1,367,0
1425.432418321,821.115897993,9,159,0
3499.154924295,-1888.530726792,4,48,17
4059.874937536,-884.522776499,5,126,0
4011.634178497,-1738.621219588,10,560,0
4621.791559079,-2040.076196185,2,814,0
6340.282155392,-3100.749953653,6,957,21
6470.917711176,-2832.046517317,10,870,0
1731.567141285,807.680199676,3,1029,0
5197.066223485,-3732.962490738,5,949,0
1788.614715124,-1949.990397969,1,55,0
6419.675992161,-4143.205496242,4,57,6
3853.617337778,1136.793356514,9,439,0
6597.695405485,-2626.030985418,7,436,16
3958.137653022,-1234.798099537,5,640,6
772.140356590,475.044271913,9,553,3
3638.258100985,-2053.598965208,5,851,14
3907.613559405,-1395.816300374,5,915,2
1325.337410619,666.627962017,5,589,0
4612.599646370,-4476.594635666,3,362,12
1557.924700931,-1274.982418436,2,903,5
4352.492169728,-819.962385538,3,981,0
3347.092599209,-2014.623693217,5,1031,10
7533.207910401,-4335.083597585,11,616,12
6349.617027940,-3711.550731950,10,1011,0
6033.670170048,-3975.538906618,7,329,0
5581.985486319,-1574.486032462,3,984,9
299.374748504,1179.785591911,5,1002,0
5026.502066712,-2033.605393002,3,336,11
3914.288116821,-1680.713413980,3,503,0
3929.239083392,-644.946111242,2,863,0
7586.710315671,-4559.100166238,4,848,17
4172.050987378,-1649.858793753,8,339,0
3968.737468254,1039.990536419,5,556,64
4437.138353917,-1343.486970272,1,422,0
7286.087646012,-3504.662115417,18,346,9
782.095641418,714.785374505,5,698,1
2709.558851836,-2457.278087047,6,739,2
151.512251269,52.185376355,3,154,0
4110.654693371,-1981.864702274,5,446,0
6141.550167930,-3249.959973989,2,932,0
1425.352203160,-1313.690863119,7,903,5
1571.963225271,-563.316761891,5,119,3
4000,2610,1,103,0
1211.342951888,441.556343018,4,308,82
4949.459235611,-185.694506745,12,693,0
5529.929314550,-563.116043719,8,614,0
5236.575583785,-3352.561624544,2,611,7
4348.519263872,-1941.725082747,4,416,0
1084.184278346,708.983868020,11,789,0
2459.400377291,798.103951452,4,866,0
3863.221994499,-424.025482578,4,63,0
5098.295151871,-4386.066222980,2,572,16
5759.669577869,-448.416144608,3,531,0
3275.993029208,1645.442591857,5,138,7
6745.743997264,-3746.459309608,13,948,11
890.216522225,370.492538060,1,341,0
5208.988631687,-1687.348773004,3,275,0
733.057404878,-1919.106452795,1,233,7
4023.832193646,8.500774535,2,289,0
6910.465223073,-3628.689818146,2,778,17
1577.611837964,-1278.694246652,7,596,0
3935.680769778,2.203582010,6,87,0
5095.244755387,1768.073981313,7,469,11
1575.319678037,699.974944280,5,3,0
5703.043782158,-895.577497712,2,761,0
4374.202759714,301.156138812,3,252,0
7200.728553576,-4566.129154457,1,911,11
5603.331877927,-3685.029311775,11,518,0
4487.846101371,-2348.418216282,7,776,13
3517.361311341,-375.123946121,4,449,19
1125.457307481,725.497508538,9,789,0
7273.747778441,-4248.518324369,10,127,11
2790.145145483,-2187.878045948,7,366,5
4073.572223352,-1208.803286264,1,951,11
4430.567761035,676.736949168,6,964,98
6018.287562676,-3428.084271675,13,442,5
4487.747806803,2193.710656402,8,169,0
5954.326489165,-1405.176290254,5,488,14
2554.360160961,-2398.222597540,2,248,2
1157.717376364,562.956926792,8,828,0
5112.282274904,-4026.007609425,10,79,9
4334.053379722,-1815.293769606,8,917,115
4710.513658178,-870.138427872,5,549,0
7460.640370228,-3739.328941513,3,38,10
5280.029552602,1957.148985208,1,244,0
4279.495275169,-145.201421737,7,272,0
5337.154437140,1829.807627273,7,846,5
703.787665139,1105.715113317,2,340,8
1177.169938275,256.414213524,2,878,6
4505.446755198,-1924.466929362,5,116,0
4711.981148399,500.068414019,3,114,19
6937.519700167,-3628.996394874,6,778,17
4984.641089384,-756.335499712,2,375,0
575.440003718,816.001490300,4,430,0
4401.327354938,-1646.690317271,4,650,0
2625.613097347,-2085.601126608,9,448,6
6155.010197786,-3350.925407213,7,387,0
3704.380738852,-1883.904429388,4,653,0
4824.675384355,-2127.195145077,3,221,3
4632.709484945,-1843.722787711,4,942,0
1460.590937385,-1133.040883949,4,353,2
5575.675109789,-920.955726211,11,729,0
3526.776250434,-1951.948415060,4,270,10
5394.354254898,-3302.657168573,1,8,0
5478.822707114,-4137.708658273,5,896,24
4909.786651930,-52.110712484,8,693,0
2566.460966082,419.444176538,1,831,6
5497.448860551,-691.850843335,2,148,0
1609.789306293,-34.668418345,5,606,0
5145.332837811,-1973.446358209,10,417,0
5221.026991265,-4010.995999440,7,139,20
4343.599307343,-0.958551743,7,663,7
6584.118984561,-4377.992341767,7,57,6
4299.271006801,-2208.269381272,5,930,0
1731.471485249,807.689184615,3,839,6
1113.609713357,125.132064258,13,782,0
1261.740393959,272.871500018,4,830,0
1933.408334398,-1455.087737979,4,117,9
6192.460531657,-2455.446317570,3,165,7
4637.691456638,-277.956527567,5,871,0
3033.448916095,-2557.052948266,4,22,7
6742.061252178,-4130.571241812,8,928,0
4931.484113904,-1987.390192603,6,336,11
5039.988785961,-3886.604697950,5,852,0
4585.746239754,-2078.200483540,7,814,0
1219.844615727,667.470845881,4,647,0
6468.077616937,-3419.369773465,2,283,11
1819.569658508,1150.398536977,8,839,6
4633.415190888,-1946.911642406,3,567,0
3694.359465814,-208.427213674,1,352,0
6255.053917501,-3190.504773339,3,85,0
3511.015404283,1407.431992222,7,602,5
6310.929282201,-3636.466415934,10,406,0
4639.712891892,1110.214374347,7,843,0
4048.799527567,287.384764008,2,67,0
2555.543478472,-1634.051988089,2,960,9
6060.639932556,-3642.112993298,2,155,0
4300.563480271,-147.894380505,11,537,0
5007.766759875,-1625.062963880,3,683,9
1586.962000728,-1539.891842705,9,596,0
7100.766117837,-4250.386659679,5,724,7
5269.773266364,-1738.410272078,3,842,0
4791.974166344,-129.777113397,4,174,0
1550.230158770,-883.491932382,7,315,0
