jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
959,1329,10,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
960,1329,72.8935323,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
961,1329,10,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
962,1329,14.18868647,07:00.0,07:00.0,"[Tuesday,Friday,Monday,Sunday,Thursday]",HighSchoolOrCollege
963,1330,22.37551,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
964,1330,26.47112466,06:00.0,06:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
965,1330,15.31652523,13:00.0,13:00.0,"[Saturday,Sunday,Wednesday,Thursday,Monday]",Bachelors
966,1330,12.9367591,24:00.0,24:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
967,1330,11.45970987,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
968,1330,15.6459599,54:00.0,54:00.0,"[Saturday,Wednesday,Thursday,Friday,Monday]",Bachelors
969,1330,23.244835,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
970,1330,10,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
971,1331,25.76592627,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
972,1331,20.87630283,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
973,1331,10.6517557,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
974,1332,10,12:00.0,12:00.0,"[Thursday,Saturday,Sunday,Monday,Tuesday]",HighSchoolOrCollege
975,1332,11.94341259,59:00.0,59:00.0,"[Monday,Wednesday,Sunday,Saturday,Friday]",HighSchoolOrCollege
976,1332,32.71352901,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
977,1333,15.71178212,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
978,1333,10,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
979,1333,10,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
980,1334,26.71134374,24:00.0,24:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
981,1334,25.76318569,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
982,1334,29.59271397,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
983,1334,10,24:00.0,24:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
984,1335,15.92434016,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
985,1335,10,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
986,1335,13.11690693,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
987,1336,21.20790321,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
988,1336,12.02696114,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
989,1336,10.03641683,38:00.0,38:00.0,"[Thursday,Saturday,Sunday,Tuesday,Friday]",HighSchoolOrCollege
990,1336,10,07:00.0,07:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
991,1337,10,22:00.0,22:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
992,1337,10,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
993,1337,10,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
994,1337,20.38467422,34:00.0,34:00.0,"[Saturday,Tuesday,Monday,Friday,Thursday]",HighSchoolOrCollege
995,1337,11.57143641,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
996,1337,21.48015018,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
997,1337,10,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
998,1337,55.33093703,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
999,1338,10.02363356,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1000,1338,10,15:00.0,15:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1001,1339,11.7592208,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1002,1339,29.20976431,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1003,1339,30.57352117,09:00.0,09:00.0,"[Monday,Sunday,Wednesday,Saturday,Thursday]",Bachelors
1004,1339,10,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1005,1339,17.26811112,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1006,1340,10,44:00.0,44:00.0,"[Friday,Tuesday,Saturday,Sunday,Wednesday]",HighSchoolOrCollege
1007,1340,49.01816424,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1008,1340,11.48652835,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1009,1340,10,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1010,1340,13.83106627,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1011,1341,20.28273027,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1012,1341,10,33:00.0,33:00.0,"[Tuesday,Thursday,Wednesday,Sunday,Friday]",HighSchoolOrCollege
1013,1341,23.71749452,15:00.0,15:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1014,1341,24.61226585,18:00.0,18:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1015,1341,46.13153421,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1016,1341,10,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1017,1734,47.42795226,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1018,1734,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1019,1734,66.45592585,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1020,1734,25.29102034,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1021,1735,13.05526647,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1022,1735,28.13471974,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1023,1735,12.35201943,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1024,1735,81.11111269,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1025,1735,32.8495328,46:00.0,46:00.0,"[Thursday,Wednesday,Friday,Sunday,Monday]",Graduate
1026,1735,10,23:00.0,23:00.0,"[Saturday,Monday,Wednesday,Tuesday,Thursday]",Low
1027,1735,12.85227901,56:00.0,56:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1028,1735,29.7986982,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1029,1736,19.87990156,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1030,1736,33.85419554,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1031,1736,29.21278471,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1032,1736,16.1450585,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1033,1736,32.13620468,35:00.0,35:00.0,"[Thursday,Tuesday,Sunday,Monday,Saturday]",HighSchoolOrCollege
1034,1737,26.05744955,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1035,1737,29.80940677,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1036,1737,17.01070245,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1037,1737,28.96891858,03:00.0,03:00.0,"[Friday,Sunday,Monday,Saturday,Wednesday]",Low
1038,1737,14.78287882,56:00.0,56:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1039,1737,10,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1040,1737,10,04:00.0,04:00.0,"[Monday,Friday,Saturday,Wednesday,Thursday]",HighSchoolOrCollege
1041,1737,40.08308064,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1042,1738,23.67276734,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1043,1738,13.73146359,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1044,1738,11.2078442,25:00.0,25:00.0,"[Saturday,Sunday,Wednesday,Friday,Tuesday]",HighSchoolOrCollege
1045,1739,10.9614756,46:00.0,46:00.0,"[Wednesday,Thursday,Monday,Friday,Sunday]",HighSchoolOrCollege
1046,1739,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1047,1739,10,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1048,1739,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1049,1740,25.05297583,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1050,1740,17.3031235,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1051,1740,22.60393345,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1052,1741,29.59011339,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1053,1741,10,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1054,1742,10.17554134,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1055,1742,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1056,1742,34.8612211,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1057,1742,12.79400672,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1058,1742,19.39909013,50:00.0,50:00.0,"[Saturday,Thursday,Friday,Tuesday,Sunday]",HighSchoolOrCollege
1059,1742,25.78204584,20:00.0,20:00.0,"[Monday,Saturday,Friday,Thursday,Wednesday]",Bachelors
1060,1742,19.22929439,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1061,1743,10,19:00.0,19:00.0,"[Sunday,Tuesday,Wednesday,Thursday,Friday]",Low
1062,1743,40.96624944,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1063,1743,18.14987516,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1064,1743,10,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1065,1743,17.65635719,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1066,1744,14.59848535,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1067,1744,15.37486953,03:00.0,03:00.0,"[Monday,Saturday,Sunday,Wednesday,Thursday]",HighSchoolOrCollege
1068,1744,10,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1069,1744,10,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1070,1744,16.22430374,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1071,1745,19.53424947,56:00.0,56:00.0,"[Tuesday,Thursday,Monday,Sunday,Friday]",HighSchoolOrCollege
1072,1745,11.46413345,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1073,1745,13.78144621,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1074,1745,20.13661721,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1075,1745,10.91428794,06:00.0,06:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1076,1745,22.11762289,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1077,1745,40.16009329,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1078,1746,11.00841936,22:00.0,22:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1079,1746,17.2233364,06:00.0,06:00.0,"[Saturday,Sunday,Wednesday,Thursday,Monday]",HighSchoolOrCollege
1080,1746,19.44053854,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1081,1746,12.43409235,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1082,1746,47.33670514,46:00.0,46:00.0,"[Wednesday,Monday,Tuesday,Sunday,Friday]",Bachelors
1083,1747,10,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1084,1747,12.73070567,40:00.0,40:00.0,"[Sunday,Thursday,Saturday,Wednesday,Tuesday]",HighSchoolOrCollege
1085,1747,12.83631449,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1086,1747,10,12:00.0,12:00.0,"[Wednesday,Sunday,Tuesday,Saturday,Thursday]",HighSchoolOrCollege
1087,1748,14.42216913,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1088,1748,10,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1089,1748,10.90441097,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1090,1748,11.39355812,30:00.0,30:00.0,"[Thursday,Wednesday,Sunday,Monday,Tuesday]",HighSchoolOrCollege
1091,1748,10,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1092,1748,30.95969467,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1093,1748,19.65816903,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1094,1748,24.85709019,28:00.0,28:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1095,1748,16.40057002,56:00.0,56:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1096,1749,16.4857682,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1097,1749,39.37883581,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1098,1749,10,09:00.0,09:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1099,1749,10.88920261,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1100,1749,17.69497155,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1101,1749,13.19532898,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1102,1749,10,09:00.0,09:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1103,1749,22.47232571,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1104,1750,13.73632822,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1105,1750,18.81696574,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1106,1751,10,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1107,1751,10,39:00.0,39:00.0,"[Saturday,Thursday,Wednesday,Tuesday,Monday]",HighSchoolOrCollege
1108,1751,22.45888526,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1109,1752,43.04238151,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1110,1752,20.89221193,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1111,1753,10,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1112,1753,38.33312414,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1113,1754,10.1099421,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1114,1754,11.25580896,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1115,1755,14.1647805,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1116,1755,10,47:00.0,47:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1117,1755,19.94782708,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1118,1756,19.05718198,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1119,1756,10.73494993,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1120,1756,13.60085095,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1121,1757,10,03:00.0,03:00.0,"[Wednesday,Friday,Monday,Saturday,Tuesday]",Low
1122,1757,10,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1123,1757,14.66260348,48:00.0,48:00.0,"[Thursday,Sunday,Saturday,Monday,Tuesday]",HighSchoolOrCollege
1124,1757,16.13623788,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1125,1757,10,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1126,1757,10,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1127,1757,11.83054254,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1128,1757,45.1559099,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1129,1757,10,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1130,1758,10,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1131,1758,23.00732095,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1132,1758,12.41569916,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1133,1759,10,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1134,1759,25.60026719,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1135,1759,10.4186487,29:00.0,29:00.0,"[Wednesday,Thursday,Tuesday,Friday,Monday]",HighSchoolOrCollege
1136,1759,27.07073352,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1137,1759,15.1152631,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1138,1759,19.98240758,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1139,1759,26.28374463,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1140,1759,10,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1141,1759,30.46421264,19:00.0,19:00.0,"[Thursday,Wednesday,Tuesday,Sunday,Saturday]",HighSchoolOrCollege
1142,1760,10,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1143,1760,11.09948395,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1144,1760,17.65569975,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1145,1760,10,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1146,1760,10,05:00.0,05:00.0,"[Tuesday,Friday,Thursday,Monday,Sunday]",Low
1147,1760,56.54474829,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1148,1760,18.77997565,40:00.0,40:00.0,"[Monday,Tuesday,Saturday,Thursday,Sunday]",Bachelors
1149,1761,21.76324633,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1150,1761,11.19416985,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1151,1761,10,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1152,1761,24.45504879,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1153,1762,14.88453647,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1154,1762,10,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1155,1763,17.0956624,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1156,1763,15.76977866,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1157,1763,11.39024146,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1158,1763,15.84909808,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1159,1763,32.00315885,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1160,1763,10,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1161,1763,13.15887347,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1162,1763,10.34972109,35:00.0,35:00.0,"[Saturday,Monday,Friday,Tuesday,Thursday]",Low
1163,1763,42.36160691,46:00.0,46:00.0,"[Sunday,Wednesday,Thursday,Tuesday,Friday]",Bachelors
1164,1764,23.31840577,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1165,1764,16.21815078,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1166,1764,10,20:00.0,20:00.0,"[Monday,Wednesday,Friday,Tuesday,Sunday]",HighSchoolOrCollege
1167,1764,10,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1168,1764,10,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1169,1764,11.45918821,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1170,1764,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1171,1764,11.31440712,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1172,1765,10,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1173,1765,28.12701608,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1174,1765,57.07055665,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1175,1765,21.87480403,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1176,1765,18.5003532,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1177,1765,12.89426829,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1178,1765,11.60646473,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1179,1766,44.97315749,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1180,1766,12.37401238,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1181,1766,17.15831071,47:00.0,47:00.0,"[Saturday,Sunday,Thursday,Friday,Monday]",HighSchoolOrCollege
1182,1766,13.5898878,22:00.0,22:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1183,1766,10,07:00.0,07:00.0,"[Monday,Friday,Thursday,Wednesday,Tuesday]",Low
1184,1767,16.22483537,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1185,1767,44.94676656,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1186,1767,18.17369321,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1187,1767,27.53559215,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1188,1768,25.6721544,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1189,1768,27.51301217,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1190,1768,31.36886371,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1191,1768,17.55374994,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1192,1768,27.07105916,22:00.0,22:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
